artist,text
Manowar," 
I arrive a stranger in this land and
Those who seek me their Blood will wash the land
They who need me now reach out their hand
And If she heals me will I be God or Man
Tell Me
Will I live or Die
Then tell me Why
Tell me who I am
God or Man
Step Aside
Where I ride
Or you will die
My protection I give to those in need
Mother, Son and Daughter and Father will be free
from the chains of death upon them
I shall end their misery
With Blood upon my Hammer
Now the wolves of men shall bleed
Tell Me
Will I live or Die
Then tell me Why
Now tell me who I am
God or Man
Step Aside
Where I ride
Or you will die
I'm Alive
And I know Why
Cause of Lies
For you will die
You'll know the curse of my pain
Thunder and Rain
My protection I give to those in need
Mother, Son and Daughter and Father will be free
From the chains of death upon them
I shall end their misery
With Blood upon my Hammer
Now the wolves of men shall bleed
Step Aside
Where I ride
Step Aside
Or you will die
I'm Alive
And I know Why
Cause of Lies
You will die
"
Manowar," 
Here they lie, gone not forgotten
All the clans from days long ago
In this ground, they rest altogether
Why they fought and died
Shall all come to know
Born with a right
To carry the sword of our fathers
Who fell with their brothers
And ours there below
They may raise our cities
They may burn the land
We may die in thousands
They will understand
We will not surrender
Not one boy or man
Come take the sword of the highlands
From my cold dead hands
He said
Carry the fight on for me
For all the sons of the highlands
Fight for the right to be free
Never be owned
They may raise our cities
They may burn the land
We may die in thousands
They will understand
We will not surrender
Not one boy or man
Come take the sword of the highlands
From my cold dead hands
"
Manowar," 
Battle hymns did sound the call.
You came to our side.
You heard true metal
Into glory ride.
Come on yea
You stood beside us,
The false ones cries.
Your love is judgment,
You gave us life.
You wait in the rain, you walk through the snow.
We give you our blood, we want you to know.
In our eyes you're immortal
In our hearts you'll live forever
In our eyes you're immortal
In our hearts you'll live forever more.
We have read your letters, we have heard your call.
We were brought together 'cause we've got the balls
To play the loudest metal, so hard and wild and mean.
You'll live forever, we were born from your belief.
Metal makes us strong
Together we belong
Forever here's your song
We want you to know
In our eyes you're immortal
In our hearts you'll live forever
In our eyes you're immortal
In our hearts you'll live forever more
Metal makes us strong
Together we belong
Forever here's your song
We want you to know
In our eyes you're immortal
In our hearts you'll live forever
In our eyes you're immortal
In our hearts you'll live forever more
Metal makes us strong
It makes us
Metal makes us strong
It makes us stronger, stronger, stronger, stronger...
Stronger, metal makes us strong
"
Manowar," 
Raise thy weapons on this day
Ye shall not die alone
Fight and die let Valkyries fly
For they shall take thee home
I promise thee that on this night
Ye shall be by my side
Asgard's halls await with heroes
Brothers that have died
For thee we wait at Asgard's gates
Come join us by our side
Valhalla waits so choose thy fate
For all of us must die!
"
Manowar," 
On hymns of battle we rode to glory
Hail england did we
By the sign of the hammer
We fought the world
Kings of metal to be
Louder than hell
Warriors of the world
Now gods of war
Stand our ground knights immortal
For metal once more
Hail kill and die
On this ground for death and glory
Are all who believe
Blood and steel bound together
In a fight to be free
We will arm the just
And grind to dust
Those who deny
Our sacred right
Of glory and might
We shall survive
Hail kill and die
Hail kill and die
Dark avengers armed with hatred
Black arrows and wings
By the hammer of Thor
A holy war
For the crown and the ring
We ride the dragon and wield the power
To fight 'til we die
Sons of Odin stand so tall
We all touch the sky
Hail kill and die
"
Manowar," 
Brothers the battle is raging
Choose your side
Sing with us the Battle Hymns
Into Glory Ride
Hail to England
The sign of the hammer's our guide
Forever we're Fighting the World
Side by side
On a crusade
The world we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Our armies in England, Ireland, Scotland and Wales
Our brothers in Belgium, Holland and France
Will not fail
Denmark, Sweden, Norway, Finland, Italy
Switzerland, Austria
Back to the Glory of Germany
On a crusade
The world we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Sound the Death Tone
On our March for Revenge
Spill the Blood of my Enemies
The Oath of a Friend
Fight the Holy War for The Crown and the Ring
Six magic circles made by the Blood of the Kings
Wherever we ride it's metal we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Blood of a king.
"
Manowar," 
Black Dogs howl in the night
The Lion is dead!
A Solitary Messenger
The Master of Revenge
"
Manowar," 
Father obented me
I ask thee
raise thy hand
we! the sons of Odin!
await thy command
Born!
under the sign
of the hammer we stand
and here we all may die!
our blood on the ground
the battle horns sound!
Let thy Valkyries fly!!
Down from the sky into the fight
Clutched full of rage!!
full of thunder
and glory
Swords in the wind
crossing the sky
Lords of doom bring an end to their story
Today is the day we Die in the fight
None shall remain..
till last one for night
now Valhalla's calling us immortal
we are gods immortal!
We are Gods Of War!!
Odin
hear the fallen wait
To join thee
by thy side
let Valhalla's gates
Open wide.....
Born! under the sign of the hammer
They lived
and here they fought and died!
There blood on the ground..
The battle horns sound!!
Let thy Valkyries fly!!!
Down from the sky into the fight
Clutched full of rage!!
full of thunder
and glory
Swords in the wind
crossing the sky
Lords of doom bring an end to their story
Today is the day we Die in the fight
None shall remain..
till last one for night
now Valhalla's calling us immortal
we are gods immortal!
We are Gods Of War!!
Woooooa!
Wooooooa!
Woooooooa!
Wooooooooa!
Woooooooooa!
Woaaaa!
Wooooa!!!!
"
Manowar," 
Ridin' on two wheels
Chains hooked on my heels
Sittin' in leather...
Ridin' on steel
Put my shades on
Hair blows in the wind
I give some square the finger
Now he won't look again, no he won't
Now, you were sittin' home
And I got sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight, yeah!
My social workers
Got me on a chain
Keeps me out of jail
So the paper prints his name, yes it does, and he likes it
Unemployment checks
Run out next week
It won't be very long
'Til I'm back on the streets again
Now, you were sittin' home
And I was sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight
Death tone
Death tone
Gonna ride on my death tone
Yes I am
I'm gonna ride on you baby! Oh!
"
Manowar," 
So tall, silent against the sky
Up through the clouds, where eagles fly
Wind and rain beat down on one so strong
They cut but never change, what stood so long
Tall  as a mountain, I'm gonna tear through the sky
Life's for the taking
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
I'm in the ground, I'm in the air, I'm all
I live in the hearts of all men
I'm the call to greatness
Not all can hear
I awaken the creator, in those who dare
And the day will come, when we all must die
And enter the mountainside
Tall as a mountain, I'm gonna tear through the sky
Life's for the taking
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
I have no fear
Death and glory
Both draw near
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
"
